TID	familyID	evidence	value	rank	description	note
2806	Cluster_725	DNA_within_phenotype_abundance	1124.9090289705882	0.6429070580013976	ranking based on single evidence	CD_vs_nonIBD
2807	Cluster_725	DNA_within_phenotype_prevalence	0.8970588235294118	0.5909090909090909	ranking based on single evidence	CD_vs_nonIBD
2808	Cluster_725	MaAsLin2_DA__mean_log	3.0404006476329757	0.5897973445143256	ranking based on single evidence	CD_vs_nonIBD
2809	Cluster_725	MaAsLin2_DA__qvalue	0.000645248282058343	0.5027991602519244	ranking based on single evidence	CD_vs_nonIBD
2810	Cluster_725	priority_score	0.5770252383263638	0.5770252383263638	meta ranking based on multiple evidences	CD_vs_nonIBD
2811	Cluster_855	DNA_within_phenotype_abundance	1015.9540442647058	0.5765199161425576	ranking based on single evidence	CD_vs_nonIBD
2812	Cluster_855	DNA_within_phenotype_prevalence	0.8676470588235294	0.5035790980672871	ranking based on single evidence	CD_vs_nonIBD
2813	Cluster_855	MaAsLin2_DA__mean_log	2.9424208923994812	0.5345911949685535	ranking based on single evidence	CD_vs_nonIBD
2814	Cluster_855	MaAsLin2_DA__qvalue	9.79618518934567e-05	0.7396780965710287	ranking based on single evidence	CD_vs_nonIBD
2815	Cluster_855	priority_score	0.576131574621461	0.576131574621461	meta ranking based on multiple evidences	CD_vs_nonIBD
2816	Cluster_887	DNA_within_phenotype_abundance	828.7593438235295	0.4416491963661775	ranking based on single evidence	CD_vs_nonIBD
2817	Cluster_887	DNA_within_phenotype_prevalence	0.8676470588235294	0.5035790980672871	ranking based on single evidence	CD_vs_nonIBD
2818	Cluster_887	MaAsLin2_DA__mean_log	3.227550307746834	0.7099930118798043	ranking based on single evidence	CD_vs_nonIBD
2819	Cluster_887	MaAsLin2_DA__qvalue	6.87126809291936e-05	0.7774667599720084	ranking based on single evidence	CD_vs_nonIBD
2820	Cluster_887	priority_score	0.5759772235994123	0.5759772235994123	meta ranking based on multiple evidences	CD_vs_nonIBD
2821	Cluster_342	DNA_within_phenotype_abundance	826.7541960294119	0.4388539482879106	ranking based on single evidence	CD_vs_nonIBD
2822	Cluster_342	DNA_within_phenotype_prevalence	0.8970588235294118	0.5909090909090909	ranking based on single evidence	CD_vs_nonIBD
2823	Cluster_342	MaAsLin2_DA__mean_log	3.2445888294384515	0.7239692522711391	ranking based on single evidence	CD_vs_nonIBD
2824	Cluster_342	MaAsLin2_DA__qvalue	0.000234387411750163	0.6277116864940517	ranking based on single evidence	CD_vs_nonIBD
2825	Cluster_342	priority_score	0.5759263658530608	0.5759263658530608	meta ranking based on multiple evidences	CD_vs_nonIBD
2826	Cluster_174	DNA_within_phenotype_abundance	1061.9071013235296	0.5981830887491265	ranking based on single evidence	CD_vs_nonIBD
2827	Cluster_174	DNA_within_phenotype_prevalence	0.8382352941176471	0.4169649248389406	ranking based on single evidence	CD_vs_nonIBD
2828	Cluster_174	MaAsLin2_DA__mean_log	3.1267857754198944	0.6457023060796646	ranking based on single evidence	CD_vs_nonIBD
2829	Cluster_174	MaAsLin2_DA__qvalue	8.74094051511556e-05	0.7508747375787264	ranking based on single evidence	CD_vs_nonIBD
2830	Cluster_174	priority_score	0.5754986964788685	0.5754986964788685	meta ranking based on multiple evidences	CD_vs_nonIBD
2831	Cluster_782	DNA_within_phenotype_abundance	1910.4777647058822	0.856743535988819	ranking based on single evidence	CD_vs_nonIBD
2832	Cluster_782	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2833	Cluster_782	MaAsLin2_DA__mean_log	-3.5019829962968627	0.870020964360587	ranking based on single evidence	CD_vs_nonIBD
2834	Cluster_782	MaAsLin2_DA__qvalue	0.00719908207768867	0.28621413575927224	ranking based on single evidence	CD_vs_nonIBD
2835	Cluster_782	priority_score	0.57205041847287	0.57205041847287	meta ranking based on multiple evidences	CD_vs_nonIBD
2836	Cluster_251	DNA_within_phenotype_abundance	2121.6434705882352	0.923130677847659	ranking based on single evidence	CD_vs_nonIBD
2837	Cluster_251	DNA_within_phenotype_prevalence	1.0	1.0	ranking based on single evidence	CD_vs_nonIBD
2838	Cluster_251	MaAsLin2_DA__mean_log	-2.766132996094931	0.4381551362683438	ranking based on single evidence	CD_vs_nonIBD
2839	Cluster_251	MaAsLin2_DA__qvalue	0.00223077266760756	0.3799860041987404	ranking based on single evidence	CD_vs_nonIBD
2840	Cluster_251	priority_score	0.5716537396874163	0.5716537396874163	meta ranking based on multiple evidences	CD_vs_nonIBD
2841	Cluster_1178	DNA_within_phenotype_abundance	1117.9152002941175	0.636617749825297	ranking based on single evidence	CD_vs_nonIBD
2842	Cluster_1178	DNA_within_phenotype_prevalence	0.8529411764705882	0.4574087329992842	ranking based on single evidence	CD_vs_nonIBD
2843	Cluster_1178	MaAsLin2_DA__mean_log	2.9422677365163867	0.5338923829489868	ranking based on single evidence	CD_vs_nonIBD
2844	Cluster_1178	MaAsLin2_DA__qvalue	0.000104617151849983	0.7305808257522743	ranking based on single evidence	CD_vs_nonIBD
2845	Cluster_1178	priority_score	0.5715232487606382	0.5715232487606382	meta ranking based on multiple evidences	CD_vs_nonIBD
2846	Cluster_336	DNA_within_phenotype_abundance	1078.1353769117648	0.610062893081761	ranking based on single evidence	CD_vs_nonIBD
2847	Cluster_336	DNA_within_phenotype_prevalence	0.8676470588235294	0.5035790980672871	ranking based on single evidence	CD_vs_nonIBD
2848	Cluster_336	MaAsLin2_DA__mean_log	2.9522065712743597	0.5394828791055206	ranking based on single evidence	CD_vs_nonIBD
2849	Cluster_336	MaAsLin2_DA__qvalue	0.00019984496854197	0.6529041287613716	ranking based on single evidence	CD_vs_nonIBD
2850	Cluster_336	priority_score	0.5705966419474862	0.5705966419474862	meta ranking based on multiple evidences	CD_vs_nonIBD
2851	Cluster_67	DNA_within_phenotype_abundance	922.4309719117646	0.5122292103424179	ranking based on single evidence	CD_vs_nonIBD
2852	Cluster_67	DNA_within_phenotype_prevalence	0.8970588235294118	0.5909090909090909	ranking based on single evidence	CD_vs_nonIBD
2853	Cluster_67	MaAsLin2_DA__mean_log	3.1839463167963538	0.6792452830188679	ranking based on single evidence	CD_vs_nonIBD
2854	Cluster_67	MaAsLin2_DA__qvalue	0.000546253369562823	0.5262421273617914	ranking based on single evidence	CD_vs_nonIBD
2855	Cluster_67	priority_score	0.570040368798706	0.570040368798706	meta ranking based on multiple evidences	CD_vs_nonIBD
2856	Cluster_859	DNA_within_phenotype_abundance	824.7584002941178	0.43466107617051014	ranking based on single evidence	CD_vs_nonIBD
2857	Cluster_859	DNA_within_phenotype_prevalence	0.8823529411764706	0.5468861846814602	ranking based on single evidence	CD_vs_nonIBD
2858	Cluster_859	MaAsLin2_DA__mean_log	3.344682910325855	0.7896575821104123	ranking based on single evidence	CD_vs_nonIBD
2859	Cluster_859	MaAsLin2_DA__qvalue	0.000265792705160857	0.6105668299510147	ranking based on single evidence	CD_vs_nonIBD
2860	Cluster_859	priority_score	0.5687173213439207	0.5687173213439207	meta ranking based on multiple evidences	CD_vs_nonIBD
2861	Cluster_650	DNA_within_phenotype_abundance	2131.3935	0.9287211740041929	ranking based on single evidence	CD_vs_nonIBD
2862	Cluster_650	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2863	Cluster_650	MaAsLin2_DA__mean_log	-2.9743603929235833	0.5576519916142557	ranking based on single evidence	CD_vs_nonIBD
2864	Cluster_650	MaAsLin2_DA__qvalue	0.0037544635006777	0.3351994401679496	ranking based on single evidence	CD_vs_nonIBD
2865	Cluster_650	priority_score	0.5685714066970952	0.5685714066970952	meta ranking based on multiple evidences	CD_vs_nonIBD
2866	Cluster_1477	DNA_within_phenotype_abundance	3700.800573529412	0.9909154437456325	ranking based on single evidence	CD_vs_nonIBD
2867	Cluster_1477	DNA_within_phenotype_prevalence	0.8676470588235294	0.5035790980672871	ranking based on single evidence	CD_vs_nonIBD
2868	Cluster_1477	MaAsLin2_DA__mean_log	2.6025752776539175	0.3787561146051712	ranking based on single evidence	CD_vs_nonIBD
2869	Cluster_1477	MaAsLin2_DA__qvalue	0.000127703152427406	0.7127361791462561	ranking based on single evidence	CD_vs_nonIBD
2870	Cluster_1477	priority_score	0.5683256518082879	0.5683256518082879	meta ranking based on multiple evidences	CD_vs_nonIBD
2871	Cluster_376	DNA_within_phenotype_abundance	598.9028647058825	0.3060796645702306	ranking based on single evidence	CD_vs_nonIBD
2872	Cluster_376	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2873	Cluster_376	MaAsLin2_DA__mean_log	-3.3741102234690827	0.8099231306778477	ranking based on single evidence	CD_vs_nonIBD
2874	Cluster_376	MaAsLin2_DA__qvalue	0.000100974193181767	0.7337298810356893	ranking based on single evidence	CD_vs_nonIBD
2875	Cluster_376	priority_score	0.5676494183297272	0.5676494183297272	meta ranking based on multiple evidences	CD_vs_nonIBD
2876	Cluster_726	DNA_within_phenotype_abundance	1008.2713294117643	0.570230607966457	ranking based on single evidence	CD_vs_nonIBD
2877	Cluster_726	DNA_within_phenotype_prevalence	0.8382352941176471	0.4169649248389406	ranking based on single evidence	CD_vs_nonIBD
2878	Cluster_726	MaAsLin2_DA__mean_log	3.050062678499255	0.5932914046121593	ranking based on single evidence	CD_vs_nonIBD
2879	Cluster_726	MaAsLin2_DA__qvalue	4.33149179875395e-05	0.824702589223233	ranking based on single evidence	CD_vs_nonIBD
2880	Cluster_726	priority_score	0.5673734370207153	0.5673734370207153	meta ranking based on multiple evidences	CD_vs_nonIBD
2881	Cluster_137	DNA_within_phenotype_abundance	773.1279589705882	0.3969252271139064	ranking based on single evidence	CD_vs_nonIBD
2882	Cluster_137	DNA_within_phenotype_prevalence	0.8676470588235294	0.5035790980672871	ranking based on single evidence	CD_vs_nonIBD
2883	Cluster_137	MaAsLin2_DA__mean_log	3.293685147850018	0.7589098532494759	ranking based on single evidence	CD_vs_nonIBD
2884	Cluster_137	MaAsLin2_DA__qvalue	4.42289673714422e-05	0.8128061581525542	ranking based on single evidence	CD_vs_nonIBD
2885	Cluster_137	priority_score	0.5671235564923447	0.5671235564923447	meta ranking based on multiple evidences	CD_vs_nonIBD
2886	Cluster_741	DNA_within_phenotype_abundance	1162.2148235294117	0.6652690426275332	ranking based on single evidence	CD_vs_nonIBD
2887	Cluster_741	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2888	Cluster_741	MaAsLin2_DA__mean_log	-3.213928923893037	0.70020964360587	ranking based on single evidence	CD_vs_nonIBD
2889	Cluster_741	MaAsLin2_DA__qvalue	0.00350823954705729	0.33939818054583626	ranking based on single evidence	CD_vs_nonIBD
2890	Cluster_741	priority_score	0.566605799424793	0.566605799424793	meta ranking based on multiple evidences	CD_vs_nonIBD
2891	Cluster_234	DNA_within_phenotype_abundance	2025.3188529411764	0.896575821104123	ranking based on single evidence	CD_vs_nonIBD
2892	Cluster_234	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2893	Cluster_234	MaAsLin2_DA__mean_log	-2.753074493551958	0.42907058001397624	ranking based on single evidence	CD_vs_nonIBD
2894	Cluster_234	MaAsLin2_DA__qvalue	0.00140081663514758	0.4111266620013996	ranking based on single evidence	CD_vs_nonIBD
2895	Cluster_234	priority_score	0.5665554620869235	0.5665554620869235	meta ranking based on multiple evidences	CD_vs_nonIBD
2896	Cluster_884	DNA_within_phenotype_abundance	989.6643183823531	0.5625436757512229	ranking based on single evidence	CD_vs_nonIBD
2897	Cluster_884	DNA_within_phenotype_prevalence	0.8676470588235294	0.5035790980672871	ranking based on single evidence	CD_vs_nonIBD
2898	Cluster_884	MaAsLin2_DA__mean_log	3.021660868298203	0.5814116002795248	ranking based on single evidence	CD_vs_nonIBD
2899	Cluster_884	MaAsLin2_DA__qvalue	0.000232975137526638	0.6284114765570329	ranking based on single evidence	CD_vs_nonIBD
2900	Cluster_884	priority_score	0.5653957131699525	0.5653957131699525	meta ranking based on multiple evidences	CD_vs_nonIBD
2901	Cluster_427	DNA_within_phenotype_abundance	919.3056485294115	0.5087351502445842	ranking based on single evidence	CD_vs_nonIBD
2902	Cluster_427	DNA_within_phenotype_prevalence	0.8970588235294118	0.5909090909090909	ranking based on single evidence	CD_vs_nonIBD
2903	Cluster_427	MaAsLin2_DA__mean_log	2.9599321685758766	0.5457721872816212	ranking based on single evidence	CD_vs_nonIBD
2904	Cluster_427	MaAsLin2_DA__qvalue	0.000231137227254583	0.6305108467459762	ranking based on single evidence	CD_vs_nonIBD
2905	Cluster_427	priority_score	0.5652712416586541	0.5652712416586541	meta ranking based on multiple evidences	CD_vs_nonIBD
2906	Cluster_493	DNA_within_phenotype_abundance	822.7336400000002	0.4332634521313767	ranking based on single evidence	CD_vs_nonIBD
2907	Cluster_493	DNA_within_phenotype_prevalence	0.9117647058823529	0.6306370794559771	ranking based on single evidence	CD_vs_nonIBD
2908	Cluster_493	MaAsLin2_DA__mean_log	2.8728479120916948	0.4996505939902166	ranking based on single evidence	CD_vs_nonIBD
2909	Cluster_493	MaAsLin2_DA__qvalue	3.52425701379139e-05	0.844296710986704	ranking based on single evidence	CD_vs_nonIBD
2910	Cluster_493	priority_score	0.5650053544547939	0.5650053544547939	meta ranking based on multiple evidences	CD_vs_nonIBD
2911	Cluster_773	DNA_within_phenotype_abundance	1821.4461470588237	0.827393431167016	ranking based on single evidence	CD_vs_nonIBD
2912	Cluster_773	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2913	Cluster_773	MaAsLin2_DA__mean_log	-3.091689144728213	0.6205450733752621	ranking based on single evidence	CD_vs_nonIBD
2914	Cluster_773	MaAsLin2_DA__qvalue	0.00437969904028542	0.32470258922323303	ranking based on single evidence	CD_vs_nonIBD
2915	Cluster_773	priority_score	0.5648331101159562	0.5648331101159562	meta ranking based on multiple evidences	CD_vs_nonIBD
2916	Cluster_1199	DNA_within_phenotype_abundance	1083.4949838235293	0.6128581411600279	ranking based on single evidence	CD_vs_nonIBD
2917	Cluster_1199	DNA_within_phenotype_prevalence	0.8382352941176471	0.4169649248389406	ranking based on single evidence	CD_vs_nonIBD
2918	Cluster_1199	MaAsLin2_DA__mean_log	3.0438672962434534	0.5911949685534591	ranking based on single evidence	CD_vs_nonIBD
2919	Cluster_1199	MaAsLin2_DA__qvalue	0.00010093964708618	0.7351294611616515	ranking based on single evidence	CD_vs_nonIBD
2920	Cluster_1199	priority_score	0.5648300481480976	0.5648300481480976	meta ranking based on multiple evidences	CD_vs_nonIBD
2921	Cluster_452	DNA_within_phenotype_abundance	2122.736120588236	0.9238294898672257	ranking based on single evidence	CD_vs_nonIBD
2922	Cluster_452	DNA_within_phenotype_prevalence	1.0	1.0	ranking based on single evidence	CD_vs_nonIBD
2923	Cluster_452	MaAsLin2_DA__mean_log	-2.765505037139648	0.43745632424877706	ranking based on single evidence	CD_vs_nonIBD
2924	Cluster_452	MaAsLin2_DA__qvalue	0.00248942600810087	0.36808957312806156	ranking based on single evidence	CD_vs_nonIBD
2925	Cluster_452	priority_score	0.5645632116149607	0.5645632116149607	meta ranking based on multiple evidences	CD_vs_nonIBD
2926	Cluster_305	DNA_within_phenotype_abundance	638.7663264705883	0.32354996505939904	ranking based on single evidence	CD_vs_nonIBD
2927	Cluster_305	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2928	Cluster_305	MaAsLin2_DA__mean_log	-3.9911620693338703	0.9790356394129979	ranking based on single evidence	CD_vs_nonIBD
2929	Cluster_305	MaAsLin2_DA__qvalue	0.000409598807549002	0.5573827851644506	ranking based on single evidence	CD_vs_nonIBD
2930	Cluster_305	priority_score	0.5643245081692684	0.5643245081692684	meta ranking based on multiple evidences	CD_vs_nonIBD
2931	Cluster_61	DNA_within_phenotype_abundance	892.537888235294	0.4863731656184486	ranking based on single evidence	CD_vs_nonIBD
2932	Cluster_61	DNA_within_phenotype_prevalence	0.9264705882352942	0.6639226914817467	ranking based on single evidence	CD_vs_nonIBD
2933	Cluster_61	MaAsLin2_DA__mean_log	3.1808920024052694	0.6778476589797344	ranking based on single evidence	CD_vs_nonIBD
2934	Cluster_61	MaAsLin2_DA__qvalue	0.000723591667897724	0.48705388383484954	ranking based on single evidence	CD_vs_nonIBD
2935	Cluster_61	priority_score	0.5641229698268431	0.5641229698268431	meta ranking based on multiple evidences	CD_vs_nonIBD
2936	Cluster_19	DNA_within_phenotype_abundance	808.070557352941	0.4220824598183089	ranking based on single evidence	CD_vs_nonIBD
2937	Cluster_19	DNA_within_phenotype_prevalence	0.8529411764705882	0.4574087329992842	ranking based on single evidence	CD_vs_nonIBD
2938	Cluster_19	MaAsLin2_DA__mean_log	3.204655000251814	0.6953179594689028	ranking based on single evidence	CD_vs_nonIBD
2939	Cluster_19	MaAsLin2_DA__qvalue	1.94814816790463e-05	0.9027291812456263	ranking based on single evidence	CD_vs_nonIBD
2940	Cluster_19	priority_score	0.5632710647972247	0.5632710647972247	meta ranking based on multiple evidences	CD_vs_nonIBD
2941	Cluster_1036	DNA_within_phenotype_abundance	952.6874022058822	0.53319357092942	ranking based on single evidence	CD_vs_nonIBD
2942	Cluster_1036	DNA_within_phenotype_prevalence	0.8529411764705882	0.4574087329992842	ranking based on single evidence	CD_vs_nonIBD
2943	Cluster_1036	MaAsLin2_DA__mean_log	3.0417936182697503	0.5904961565338924	ranking based on single evidence	CD_vs_nonIBD
2944	Cluster_1036	MaAsLin2_DA__qvalue	9.21383447110863e-05	0.7414275717284815	ranking based on single evidence	CD_vs_nonIBD
2945	Cluster_1036	priority_score	0.5630661940599545	0.5630661940599545	meta ranking based on multiple evidences	CD_vs_nonIBD
2946	Cluster_379	DNA_within_phenotype_abundance	2347.111470588235	0.9748427672955975	ranking based on single evidence	CD_vs_nonIBD
2947	Cluster_379	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2948	Cluster_379	MaAsLin2_DA__mean_log	-2.582890862540685	0.3724668064290706	ranking based on single evidence	CD_vs_nonIBD
2949	Cluster_379	MaAsLin2_DA__qvalue	0.00097913523499656	0.45136459062281314	ranking based on single evidence	CD_vs_nonIBD
2950	Cluster_379	priority_score	0.5627455346460467	0.5627455346460467	meta ranking based on multiple evidences	CD_vs_nonIBD
2951	Cluster_42	DNA_within_phenotype_abundance	837.6572689705883	0.4479385045422781	ranking based on single evidence	CD_vs_nonIBD
2952	Cluster_42	DNA_within_phenotype_prevalence	0.8970588235294118	0.5909090909090909	ranking based on single evidence	CD_vs_nonIBD
2953	Cluster_42	MaAsLin2_DA__mean_log	2.8486249347036225	0.48218029350104824	ranking based on single evidence	CD_vs_nonIBD
2954	Cluster_42	MaAsLin2_DA__qvalue	2.05604219992297e-05	0.8988803358992302	ranking based on single evidence	CD_vs_nonIBD
2955	Cluster_42	priority_score	0.5624957240440662	0.5624957240440662	meta ranking based on multiple evidences	CD_vs_nonIBD
2956	Cluster_286	DNA_within_phenotype_abundance	802.7147652941177	0.416491963661775	ranking based on single evidence	CD_vs_nonIBD
2957	Cluster_286	DNA_within_phenotype_prevalence	0.8970588235294118	0.5909090909090909	ranking based on single evidence	CD_vs_nonIBD
2958	Cluster_286	MaAsLin2_DA__mean_log	3.0287314029531953	0.5849056603773585	ranking based on single evidence	CD_vs_nonIBD
2959	Cluster_286	MaAsLin2_DA__qvalue	8.18951202672685e-05	0.7585724282715185	ranking based on single evidence	CD_vs_nonIBD
2960	Cluster_286	priority_score	0.561698547873345	0.561698547873345	meta ranking based on multiple evidences	CD_vs_nonIBD
2961	Cluster_1256	DNA_within_phenotype_abundance	1213.3490544117649	0.6890286512928022	ranking based on single evidence	CD_vs_nonIBD
2962	Cluster_1256	DNA_within_phenotype_prevalence	0.8823529411764706	0.5468861846814602	ranking based on single evidence	CD_vs_nonIBD
2963	Cluster_1256	MaAsLin2_DA__mean_log	-3.2045670050181885	0.6946191474493362	ranking based on single evidence	CD_vs_nonIBD
2964	Cluster_1256	MaAsLin2_DA__qvalue	0.0013925225662241	0.413925822253324	ranking based on single evidence	CD_vs_nonIBD
2965	Cluster_1256	priority_score	0.5605866559411887	0.5605866559411887	meta ranking based on multiple evidences	CD_vs_nonIBD
2966	Cluster_238	DNA_within_phenotype_abundance	1959.8810882352943	0.8763102725366876	ranking based on single evidence	CD_vs_nonIBD
2967	Cluster_238	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2968	Cluster_238	MaAsLin2_DA__mean_log	-2.7251827341191186	0.41788958770090845	ranking based on single evidence	CD_vs_nonIBD
2969	Cluster_238	MaAsLin2_DA__qvalue	0.00139355215503398	0.41217634709587125	ranking based on single evidence	CD_vs_nonIBD
2970	Cluster_238	priority_score	0.5600541894918654	0.5600541894918654	meta ranking based on multiple evidences	CD_vs_nonIBD
2971	Cluster_541	DNA_within_phenotype_abundance	2284.4194705882355	0.9671558350803634	ranking based on single evidence	CD_vs_nonIBD
2972	Cluster_541	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2973	Cluster_541	MaAsLin2_DA__mean_log	-2.5744051674466153	0.36757512229210343	ranking based on single evidence	CD_vs_nonIBD
2974	Cluster_541	MaAsLin2_DA__qvalue	0.000967736235154488	0.4531140657802659	ranking based on single evidence	CD_vs_nonIBD
2975	Cluster_541	priority_score	0.5599624007776944	0.5599624007776944	meta ranking based on multiple evidences	CD_vs_nonIBD
2976	Cluster_1232	DNA_within_phenotype_abundance	623.109244117647	0.31795946890286514	ranking based on single evidence	CD_vs_nonIBD
2977	Cluster_1232	DNA_within_phenotype_prevalence	0.9411764705882353	0.692555476020043	ranking based on single evidence	CD_vs_nonIBD
2978	Cluster_1232	MaAsLin2_DA__mean_log	-3.531311521741247	0.8819007686932215	ranking based on single evidence	CD_vs_nonIBD
2979	Cluster_1232	MaAsLin2_DA__qvalue	0.000140881811929642	0.7039888033589923	ranking based on single evidence	CD_vs_nonIBD
2980	Cluster_1232	priority_score	0.559959469388339	0.559959469388339	meta ranking based on multiple evidences	CD_vs_nonIBD
2981	Cluster_334	DNA_within_phenotype_abundance	2200.795735294118	0.9447938504542278	ranking based on single evidence	CD_vs_nonIBD
2982	Cluster_334	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2983	Cluster_334	MaAsLin2_DA__mean_log	-2.8734277106868484	0.5003494060097834	ranking based on single evidence	CD_vs_nonIBD
2984	Cluster_334	MaAsLin2_DA__qvalue	0.00334669903373805	0.344296710986704	ranking based on single evidence	CD_vs_nonIBD
2985	Cluster_334	priority_score	0.5599572909736473	0.5599572909736473	meta ranking based on multiple evidences	CD_vs_nonIBD
2986	Cluster_635	DNA_within_phenotype_abundance	1461.2576852941174	0.7575122292103424	ranking based on single evidence	CD_vs_nonIBD
2987	Cluster_635	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2988	Cluster_635	MaAsLin2_DA__mean_log	-3.2283889944721693	0.7113906359189378	ranking based on single evidence	CD_vs_nonIBD
2989	Cluster_635	MaAsLin2_DA__qvalue	0.00547504629070172	0.3086074177746676	ranking based on single evidence	CD_vs_nonIBD
2990	Cluster_635	priority_score	0.5595919191202817	0.5595919191202817	meta ranking based on multiple evidences	CD_vs_nonIBD
2991	Cluster_131	DNA_within_phenotype_abundance	2262.5784117647063	0.9622641509433962	ranking based on single evidence	CD_vs_nonIBD
2992	Cluster_131	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2993	Cluster_131	MaAsLin2_DA__mean_log	-3.1526199364953964	0.6617749825296995	ranking based on single evidence	CD_vs_nonIBD
2994	Cluster_131	MaAsLin2_DA__qvalue	0.00671465802312842	0.2918124562631211	ranking based on single evidence	CD_vs_nonIBD
2995	Cluster_131	priority_score	0.5587328100330543	0.5587328100330543	meta ranking based on multiple evidences	CD_vs_nonIBD
2996	Cluster_658	DNA_within_phenotype_abundance	1492.6794647058828	0.7638015373864431	ranking based on single evidence	CD_vs_nonIBD
2997	Cluster_658	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
2998	Cluster_658	MaAsLin2_DA__mean_log	-3.6389271142041375	0.9203354297693921	ranking based on single evidence	CD_vs_nonIBD
2999	Cluster_658	MaAsLin2_DA__qvalue	0.00769966977451075	0.27921623512946114	ranking based on single evidence	CD_vs_nonIBD
3000	Cluster_658	priority_score	0.5587255693669346	0.5587255693669346	meta ranking based on multiple evidences	CD_vs_nonIBD
3001	Cluster_710	DNA_within_phenotype_abundance	586.910411764706	0.3025856044723969	ranking based on single evidence	CD_vs_nonIBD
3002	Cluster_710	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
3003	Cluster_710	MaAsLin2_DA__mean_log	-3.653932289837474	0.9259259259259259	ranking based on single evidence	CD_vs_nonIBD
3004	Cluster_710	MaAsLin2_DA__qvalue	0.000235181867624654	0.6270118964310707	ranking based on single evidence	CD_vs_nonIBD
3005	Cluster_710	priority_score	0.5585335440059437	0.5585335440059437	meta ranking based on multiple evidences	CD_vs_nonIBD
3006	Cluster_768	DNA_within_phenotype_abundance	1004.8519694117649	0.5681341719077568	ranking based on single evidence	CD_vs_nonIBD
3007	Cluster_768	DNA_within_phenotype_prevalence	0.8529411764705882	0.4574087329992842	ranking based on single evidence	CD_vs_nonIBD
3008	Cluster_768	MaAsLin2_DA__mean_log	2.8683156523627025	0.4968553459119497	ranking based on single evidence	CD_vs_nonIBD
3009	Cluster_768	MaAsLin2_DA__qvalue	4.33149179875395e-05	0.824702589223233	ranking based on single evidence	CD_vs_nonIBD
3010	Cluster_768	priority_score	0.5577561632709451	0.5577561632709451	meta ranking based on multiple evidences	CD_vs_nonIBD
3011	Cluster_777	DNA_within_phenotype_abundance	1950.923411764706	0.8714185883997205	ranking based on single evidence	CD_vs_nonIBD
3012	Cluster_777	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
3013	Cluster_777	MaAsLin2_DA__mean_log	-3.2677734274702495	0.7456324248777079	ranking based on single evidence	CD_vs_nonIBD
3014	Cluster_777	MaAsLin2_DA__qvalue	0.00726072440688147	0.28551434569629114	ranking based on single evidence	CD_vs_nonIBD
3015	Cluster_777	priority_score	0.5576433415515777	0.5576433415515777	meta ranking based on multiple evidences	CD_vs_nonIBD
3016	Cluster_129	DNA_within_phenotype_abundance	1184.2102172058828	0.676450034940601	ranking based on single evidence	CD_vs_nonIBD
3017	Cluster_129	DNA_within_phenotype_prevalence	0.8823529411764706	0.5468861846814602	ranking based on single evidence	CD_vs_nonIBD
3018	Cluster_129	MaAsLin2_DA__mean_log	2.802927169979805	0.4556254367575122	ranking based on single evidence	CD_vs_nonIBD
3019	Cluster_129	MaAsLin2_DA__qvalue	0.000319659641867068	0.5979706088173548	ranking based on single evidence	CD_vs_nonIBD
3020	Cluster_129	priority_score	0.5575730337948213	0.5575730337948213	meta ranking based on multiple evidences	CD_vs_nonIBD
3021	Cluster_670	DNA_within_phenotype_abundance	2526.19155882353	0.9860237596086653	ranking based on single evidence	CD_vs_nonIBD
3022	Cluster_670	DNA_within_phenotype_prevalence	0.9705882352941176	0.8460987831066571	ranking based on single evidence	CD_vs_nonIBD
